"Latest: Time (s)","Latest: Potential (V)"
0,-0.139194139194
2E-05,-6.19047619048
4E-05,-6.19047619048
6E-05,-7.17216117216
8E-05,-7.17216117216
0.0001,-2.66910866911
0.00012,-2.66910866911
0.00014,3.35775335775
0.00016,3.35775335775
0.00018,6.32722832723
0.0002,6.32722832723
0.00022,4.28571428571
0.00024,4.28571428571
0.00026,-0.783882783883
0.00028,-0.783882783883
0.0003,-4.76923076923
0.00032,-4.76923076923
0.00034,-4.79365079365
0.00036,-4.79365079365
0.00038,-1.22344322344
0.0004,-1.22344322344
0.00042,2.88888888889
0.00044,2.88888888889
0.00046,4.47130647131
0.00048,4.47130647131
0.0005,2.52258852259
0.00052,2.52258852259
0.00054,-1.10134310134
0.00056,-1.10134310134
0.00058,-3.56776556777
0.0006,-3.56776556777
0.00062,-3.12332112332
0.00064,-3.12332112332
0.00066,-0.37851037851
0.00068,-0.37851037851
0.0007,2.39072039072
0.00072,2.39072039072
0.00074,3.08913308913
0.00076,3.08913308913
0.00078,1.41391941392
0.0008,1.41391941392
0.00082,-1.15506715507
0.00084,-1.15506715507
0.00086,-2.6105006105
0.00088,-2.6105006105
0.0009,-1.96092796093
0.00092,-1.96092796093
0.00094,0.0854700854701
0.00096,0.0854700854701
0.00098,1.88278388278
0.001,1.88278388278
0.00102,2.0927960928
0.00104,2.0927960928
0.00106,0.710622710623
0.00108,0.710622710623
0.0011,-1.06227106227
0.00112,-1.06227106227
0.00114,-1.86813186813
0.00116,-1.86813186813
0.00118,-1.18925518926
0.0012,-1.18925518926
0.00122,0.310134310134
0.00124,0.310134310134
0.00126,1.44322344322
0.00128,1.44322344322
0.0013,1.37973137973
0.00132,1.37973137973
0.00134,0.290598290598
0.00136,0.290598290598
0.00138,-0.915750915751
0.0014,-0.915750915751
0.00142,-1.31135531136
0.00144,-1.31135531136
0.00146,-0.686202686203
0.00148,-0.686202686203
0.0015,0.388278388278
0.00152,0.388278388278
0.00154,1.07692307692
0.00156,1.07692307692
0.00158,0.881562881563
0.0016,0.881562881563
0.00162,0.0512820512821
0.00164,0.0512820512821
0.00166,-0.744810744811
0.00168,-0.744810744811
0.0017,-0.896214896215
0.00172,-0.896214896215
0.00174,-0.363858363858
0.00176,-0.363858363858
0.00178,0.393162393162
0.0018,0.393162393162
0.00182,0.788766788767
0.00184,0.788766788767
0.00186,0.549450549451
0.00188,0.549450549451
0.0019,-0.0757020757021
0.00192,-0.0757020757021
0.00194,-0.578754578755
0.00196,-0.578754578755
0.00198,-0.598290598291
0.002,-0.598290598291
0.00202,-0.168498168498
0.00204,-0.168498168498
0.00206,0.35409035409
0.00208,0.35409035409
0.0021,0.564102564103
0.00212,0.564102564103
0.00214,0.324786324786
0.00216,0.324786324786
0.00218,-0.129426129426
0.0022,-0.129426129426
0.00222,-0.442002442002
0.00224,-0.442002442002
0.00226,-0.388278388278
0.00228,-0.388278388278
0.0023,-0.0512820512821
0.00232,-0.0512820512821
0.00234,0.295482295482
0.00236,0.295482295482
0.00238,0.393162393162
0.0024,0.393162393162
0.00242,0.18315018315
0.00244,0.18315018315
0.00246,-0.144078144078
0.00248,-0.144078144078
0.0025,-0.324786324786
0.00252,-0.324786324786
0.00254,-0.246642246642
0.00256,-0.246642246642
0.00258,0.01221001221
0.0026,0.01221001221
0.00262,0.236874236874
0.00264,0.236874236874
0.00266,0.266178266178
0.00268,0.266178266178
0.0027,0.0903540903541
0.00272,0.0903540903541
0.00274,-0.13431013431
0.00276,-0.13431013431
0.00278,-0.23199023199
0.0028,-0.23199023199
0.00282,-0.144078144078
0.00284,-0.144078144078
0.00286,0.041514041514
0.00288,0.041514041514
0.0029,0.18315018315
0.00292,0.18315018315
0.00294,0.168498168498
0.00296,0.168498168498
0.00298,0.041514041514
0.003,0.041514041514
0.00302,-0.114774114774
0.00304,-0.114774114774
0.00306,-0.15873015873
0.00308,-0.15873015873
0.0031,-0.0854700854701
0.00312,-0.0854700854701
0.00314,0.0512820512821
0.00316,0.0512820512821
0.00318,0.139194139194
0.0032,0.139194139194
0.00322,0.10989010989
0.00324,0.10989010989
0.00326,0.00732600732601
0.00328,0.00732600732601
0.0033,-0.0952380952381
0.00332,-0.0952380952381
0.00334,-0.10989010989
0.00336,-0.10989010989
0.00338,-0.041514041514
0.0034,-0.041514041514
0.00342,0.0512820512821
0.00344,0.0512820512821
0.00346,0.100122100122
0.00348,0.100122100122
0.0035,0.0708180708181
0.00352,0.0708180708181
0.00354,-0.01221001221
0.00356,-0.01221001221
0.00358,-0.0708180708181
0.0036,-0.0708180708181
0.00362,-0.0708180708181
0.00364,-0.0708180708181
0.00366,-0.017094017094
0.00368,-0.017094017094
0.0037,0.046398046398
0.00372,0.046398046398
0.00374,0.0708180708181
0.00376,0.0708180708181
0.00378,0.041514041514
0.0038,0.041514041514
0.00382,-0.017094017094
0.00384,-0.017094017094
0.00386,-0.0561660561661
0.00388,-0.0561660561661
0.0039,-0.041514041514
0.00392,-0.041514041514
0.00394,-0.002442002442
0.00396,-0.002442002442
0.00398,0.03663003663
0.004,0.03663003663
0.00402,0.0512820512821
0.00404,0.0512820512821
0.00406,0.021978021978
0.00408,0.021978021978
0.0041,-0.021978021978
0.00412,-0.021978021978
0.00414,-0.03663003663
0.00416,-0.03663003663
0.00418,-0.026862026862
0.0042,-0.026862026862
0.00422,0.002442002442
0.00424,0.002442002442
0.00426,0.026862026862
0.00428,0.026862026862
0.0043,0.03663003663
0.00432,0.03663003663
0.00434,0.01221001221
0.00436,0.01221001221
0.00438,-0.017094017094
0.0044,-0.017094017094
0.00442,-0.026862026862
0.00444,-0.026862026862
0.00446,-0.01221001221
0.00448,-0.01221001221
0.0045,0.00732600732601
0.00452,0.00732600732601
0.00454,0.021978021978
0.00456,0.021978021978
0.00458,0.026862026862
0.0046,0.026862026862
0.00462,0.002442002442
0.00464,0.002442002442
0.00466,-0.017094017094
0.00468,-0.017094017094
0.0047,-0.017094017094
0.00472,-0.017094017094
0.00474,-0.00732600732601
0.00476,-0.00732600732601
0.00478,0.00732600732601
0.0048,0.00732600732601
0.00482,0.017094017094
0.00484,0.017094017094
0.00486,0.017094017094
0.00488,0.017094017094
0.0049,-0.002442002442
0.00492,-0.002442002442
0.00494,-0.01221001221
0.00496,-0.01221001221
0.00498,-0.01221001221
0.005,-0.01221001221
0.00502,-0.002442002442
0.00504,-0.002442002442
0.00506,0.01221001221
0.00508,0.01221001221
0.0051,0.017094017094
0.00512,0.017094017094
0.00514,0.01221001221
0.00516,0.01221001221
0.00518,-0.002442002442
0.0052,-0.002442002442
0.00522,-0.00732600732601
0.00524,-0.00732600732601
0.00526,-0.00732600732601
0.00528,-0.00732600732601
0.0053,-0.002442002442
0.00532,-0.002442002442
0.00534,0.00732600732601
0.00536,0.00732600732601
0.00538,0.017094017094
0.0054,0.017094017094
0.00542,0.00732600732601
0.00544,0.00732600732601
0.00546,-0.00732600732601
0.00548,-0.00732600732601
0.0055,-0.002442002442
0.00552,-0.002442002442
0.00554,-0.00732600732601
0.00556,-0.00732600732601
0.00558,-0.002442002442
0.0056,-0.002442002442
0.00562,0.00732600732601
0.00564,0.00732600732601
0.00566,0.00732600732601
0.00568,0.00732600732601
0.0057,0.00732600732601
0.00572,0.00732600732601
0.00574,-0.00732600732601
0.00576,-0.00732600732601
0.00578,-0.00732600732601
0.0058,-0.00732600732601
0.00582,-0.00732600732601
0.00584,-0.00732600732601
0.00586,0.002442002442
0.00588,0.002442002442
0.0059,0.00732600732601
0.00592,0.00732600732601
0.00594,0.00732600732601
0.00596,0.00732600732601
0.00598,0.002442002442
0.006,0.002442002442
0.00602,-0.002442002442
0.00604,-0.002442002442
0.00606,-0.002442002442
0.00608,-0.002442002442
0.0061,-0.002442002442
0.00612,-0.002442002442
0.00614,0.002442002442
0.00616,0.002442002442
0.00618,0.00732600732601
0.0062,0.00732600732601
0.00622,0.00732600732601
0.00624,0.00732600732601
0.00626,0.002442002442
0.00628,0.002442002442
0.0063,0.002442002442
0.00632,0.002442002442
0.00634,-0.00732600732601
0.00636,-0.00732600732601
0.00638,-0.002442002442
0.0064,-0.002442002442
0.00642,0.002442002442
0.00644,0.002442002442
0.00646,0.002442002442
0.00648,0.002442002442
0.0065,0.00732600732601
0.00652,0.00732600732601
0.00654,0.002442002442
0.00656,0.002442002442
0.00658,-0.002442002442
0.0066,-0.002442002442
0.00662,-0.002442002442
0.00664,-0.002442002442
0.00666,0.002442002442
0.00668,0.002442002442
0.0067,0.002442002442
0.00672,0.002442002442
0.00674,0.002442002442
0.00676,0.002442002442
0.00678,0.002442002442
0.0068,0.002442002442
0.00682,-0.00732600732601
0.00684,-0.00732600732601
0.00686,-0.002442002442
0.00688,-0.002442002442
0.0069,-0.002442002442
0.00692,-0.002442002442
0.00694,0.002442002442
0.00696,0.002442002442
0.00698,0.002442002442
0.007,0.002442002442
0.00702,0.002442002442
0.00704,0.002442002442
0.00706,0.002442002442
0.00708,0.002442002442
0.0071,-0.002442002442
0.00712,-0.002442002442
0.00714,0.002442002442
0.00716,0.002442002442
0.00718,-0.00732600732601
0.0072,-0.00732600732601
0.00722,0.002442002442
0.00724,0.002442002442
0.00726,0.002442002442
0.00728,0.002442002442
0.0073,0.002442002442
0.00732,0.002442002442
0.00734,0.002442002442
0.00736,0.002442002442
0.00738,0.002442002442
0.0074,0.002442002442
0.00742,-0.00732600732601
0.00744,-0.00732600732601
0.00746,-0.002442002442
0.00748,-0.002442002442
0.0075,0.002442002442
0.00752,0.002442002442
0.00754,0.002442002442
0.00756,0.002442002442
0.00758,0.002442002442
0.0076,0.002442002442
0.00762,0.002442002442
0.00764,0.002442002442
0.00766,-0.002442002442
0.00768,-0.002442002442
0.0077,0.002442002442
0.00772,0.002442002442
0.00774,-0.002442002442
0.00776,-0.002442002442
0.00778,-0.002442002442
0.0078,-0.002442002442
0.00782,0.002442002442
0.00784,0.002442002442
0.00786,0.002442002442
0.00788,0.002442002442
0.0079,0.00732600732601
0.00792,0.00732600732601
0.00794,-0.002442002442
0.00796,-0.002442002442
0.00798,-0.002442002442
0.008,-0.002442002442
0.00802,-0.002442002442
0.00804,-0.002442002442
0.00806,0.002442002442
0.00808,0.002442002442
0.0081,0.002442002442
0.00812,0.002442002442
0.00814,-0.002442002442
0.00816,-0.002442002442
0.00818,0.002442002442
0.0082,0.002442002442
0.00822,-0.002442002442
0.00824,-0.002442002442
0.00826,-0.002442002442
0.00828,-0.002442002442
0.0083,-0.002442002442
0.00832,-0.002442002442
0.00834,-0.002442002442
0.00836,-0.002442002442
0.00838,0.002442002442
0.0084,0.002442002442
0.00842,-0.002442002442
0.00844,-0.002442002442
0.00846,0.002442002442
0.00848,0.002442002442
0.0085,0.002442002442
0.00852,0.002442002442
0.00854,-0.002442002442
0.00856,-0.002442002442
0.00858,0.002442002442
0.0086,0.002442002442
0.00862,-0.002442002442
0.00864,-0.002442002442
0.00866,0.002442002442
0.00868,0.002442002442
0.0087,0.002442002442
0.00872,0.002442002442
0.00874,0.002442002442
0.00876,0.002442002442
0.00878,-0.002442002442
0.0088,-0.002442002442
0.00882,-0.002442002442
0.00884,-0.002442002442
0.00886,-0.002442002442
0.00888,-0.002442002442
0.0089,0.002442002442
0.00892,0.002442002442
0.00894,0.002442002442
0.00896,0.002442002442
